num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,actual_attention_duration,actual_attention_throughput,actual_mlp_duration,actual_mlp_throughput,actual_duration,actual_throughput
24,648,4,2048,51200,256,1,1,1,0.0072,9.892,0.0006,97.308,0.008,15.839
24,672,4,2048,51200,256,1,1,1,0.0015,49.407,0.0005,111.662,0.0022,61.509
24,696,4,2048,51200,256,1,1,1,0.0072,10.902,0.0006,104.416,0.008,17.648
24,720,4,2048,51200,256,1,1,1,0.0054,15.186,0.0005,134.093,0.0069,21.708
24,744,4,2048,51200,256,1,1,1,0.0074,11.698,0.0007,107.048,0.0072,22.045
24,768,4,2048,51200,256,1,1,1,0.0015,60.712,0.0006,123.12,0.0023,71.999
24,792,4,2048,51200,256,1,1,1,0.0074,12.672,0.0006,128.818,0.0082,21.461
24,816,4,2048,51200,256,1,1,1,0.0062,15.795,0.0008,113.77,0.0063,29.674
24,840,4,2048,51200,256,1,1,1,0.0061,16.733,0.0009,108.611,0.0074,26.455
24,864,4,2048,51200,256,1,1,1,0.0018,60.587,0.0008,120.665,0.0028,72.296
24,888,4,2048,51200,256,1,1,1,0.0063,17.639,0.0009,111.164,0.009,23.863
24,912,4,2048,51200,256,1,1,1,0.0053,21.751,0.0009,123.749,0.0075,29.893
24,936,4,2048,51200,256,1,1,1,0.0077,15.523,0.001,117.781,0.0089,26.531
24,960,4,2048,51200,256,1,1,1,0.0015,83.06,0.0008,142.933,0.0029,85.972
24,984,4,2048,51200,256,1,1,1,0.0078,16.589,0.0011,120.027,0.0079,32.354
24,1008,4,2048,51200,256,1,1,1,0.0066,20.358,0.0012,113.975,0.0081,32.83
24,1032,4,2048,51200,256,1,1,1,0.0081,17.15,0.0012,118.109,0.0097,28.685
24,1056,4,2048,51200,256,1,1,1,0.002,70.624,0.0011,133.477,0.0033,88.585
24,1080,4,2048,51200,256,1,1,1,0.0068,21.822,0.0012,122.51,0.01,30.123
24,1104,4,2048,51200,256,1,1,1,0.0067,22.883,0.0013,127.24,0.0073,43.185
24,1128,4,2048,51200,256,1,1,1,0.0087,18.371,0.0015,114.091,0.0087,37.304
24,1152,4,2048,51200,256,1,1,1,0.0019,88.621,0.0014,128.522,0.0037,91.269
24,1176,4,2048,51200,256,1,1,1,0.0089,19.143,0.0013,136.671,0.009,39.128
24,1200,4,2048,51200,256,1,1,1,0.0067,26.085,0.0011,169.905,0.0089,40.931
24,1224,4,2048,51200,256,1,1,1,0.0073,24.848,0.0017,118.016,0.0114,33.184
24,1248,4,2048,51200,256,1,1,1,0.0023,80.776,0.0014,141.148,0.0039,100.541
24,1272,4,2048,51200,256,1,1,1,0.0089,21.424,0.0016,129.401,0.0093,43.374
24,1296,4,2048,51200,256,1,1,1,0.0077,25.717,0.0013,163.764,0.0093,44.999
24,1320,4,2048,51200,256,1,1,1,0.0094,21.627,0.0018,123.931,0.0097,44.325
24,1344,4,2048,51200,256,1,1,1,0.0022,94.882,0.0018,133.775,0.0046,96.348
24,1368,4,2048,51200,256,1,1,1,0.0078,27.605,0.002,124.231,0.0119,38.588
24,1392,4,2048,51200,256,1,1,1,0.0071,30.848,0.0018,138.294,0.01,47.356
24,1416,4,2048,51200,256,1,1,1,0.0084,26.993,0.0021,125.38,0.0123,39.705
24,1440,4,2048,51200,256,1,1,1,0.0026,90.336,0.0019,145.98,0.0047,107.082
