num_attention_heads,hidden_size,train_micro_batch_size_per_gpu,seq_length,vocab_size,train_batch_size,tensor_mp_size,pipeline_mp_size,dp_size,sdpa,attention_qkv_transform,attention_score,attention_over_value,attention_linear_projection,mlp_h_to_4h,mlp_4h_to_h,logit_block,estimated_attention_duration,estimated_attention_throughput,estimated_mlp_duration,estimated_mlp_throughput,estimated_duration,estimated_throughput
56,9128,4,2048,51200,256,1,1,1,19.183,134.464,53.695,55.683,132.2,134.287,157.614,157.874,0.1324,45.861,0.0753,145.019,0.2077,81.808
56,9184,4,2048,51200,256,1,1,1,33.233,163.941,83.914,72.251,155.532,163.395,157.719,151.725,0.1114,55.136,0.0689,160.507,0.1803,95.387
56,9240,4,2048,51200,256,1,1,1,20.187,109.023,42.369,47.784,128.853,131.694,156.46,138.141,0.15,41.441,0.0782,143.013,0.2282,76.265
56,9296,4,2048,51200,256,1,1,1,43.74,128.401,59.169,78.955,146.774,131.026,156.511,141.041,0.1215,51.746,0.0794,142.639,0.2009,87.671
56,9352,4,2048,51200,256,1,1,1,19.737,133.286,42.13,43.533,131.764,118.424,148.378,157.436,0.1394,45.616,0.087,131.72,0.2264,78.708
56,9408,4,2048,51200,256,1,1,1,34.082,163.127,65.603,70.484,149.578,164.269,159.707,144.656,0.1187,54.17,0.0716,161.956,0.1904,94.728
56,9464,4,2048,51200,256,1,1,1,25.347,109.864,54.218,43.406,110.191,130.211,159.511,143.611,0.1469,44.282,0.0819,143.38,0.2288,79.749
56,9520,4,2048,51200,256,1,1,1,44.774,126.787,60.364,57.599,124.136,149.88,140.414,155.309,0.1236,53.214,0.0819,144.993,0.2056,89.795
56,9576,4,2048,51200,256,1,1,1,20.896,112.9,43.559,57.784,107.684,134.932,146.994,154.77,0.1495,44.506,0.0854,140.705,0.2349,79.491
56,9632,4,2048,51200,256,1,1,1,35.995,164.253,66.208,103.219,163.01,148.58,158.226,157.71,0.1143,58.854,0.0793,153.251,0.1936,97.536
56,9688,4,2048,51200,256,1,1,1,21.31,116.137,55.342,44.665,110.422,112.629,158.32,156.501,0.1492,45.573,0.0935,131.622,0.2427,78.71
56,9744,4,2048,51200,256,1,1,1,34.581,131.144,64.248,59.432,123.444,149.099,144.353,140.832,0.1357,50.663,0.0848,146.688,0.2206,87.598
56,9800,4,2048,51200,256,1,1,1,25.706,132.552,45.306,58.979,108.314,134.297,139.982,142.618,0.1462,47.55,0.0918,137.081,0.238,82.09
56,9856,4,2048,51200,256,1,1,1,42.531,163.167,100.045,76.228,161.636,145.855,140.012,158.825,0.1144,61.452,0.0891,142.874,0.2035,97.112
56,9912,4,2048,51200,256,1,1,1,21.145,132.16,53.268,46.969,115.973,116.191,159.172,158.159,0.1478,48.073,0.0959,134.327,0.2436,82.012
56,9968,4,2048,51200,256,1,1,1,35.325,149.502,83.394,78.455,129.004,150.278,159.01,140.858,0.1319,54.457,0.0843,154.521,0.2161,93.476
56,10024,4,2048,51200,256,1,1,1,22.861,133.332,54.844,59.844,130.337,118.766,137.567,137.567,0.152,47.756,0.1033,127.477,0.2553,80.019
56,10080,4,2048,51200,256,1,1,1,40.497,157.43,83.127,106.27,154.1,157.741,151.14,154.281,0.1213,60.478,0.0863,154.37,0.2076,99.504
56,10136,4,2048,51200,256,1,1,1,20.327,131.989,45.439,55.648,129.474,131.271,157.76,156.313,0.1527,48.543,0.094,143.302,0.2467,84.64
56,10192,4,2048,51200,256,1,1,1,34.04,148.798,83.389,65.026,146.853,145.42,147.487,151.101,0.1319,56.781,0.093,146.447,0.2249,93.846
56,10248,4,2048,51200,256,1,1,1,25.873,109.925,55.859,61.193,112.328,134.386,144.703,139.605,0.1622,46.67,0.0988,139.353,0.261,81.749
56,10304,4,2048,51200,256,1,1,1,37.149,146.703,68.527,110.221,161.507,150.317,155.87,143.143,0.1335,57.29,0.0909,153.043,0.2245,96.081
56,10360,4,2048,51200,256,1,1,1,20.402,132.33,43.676,47.994,130.577,116.759,156.864,142.943,0.1634,47.299,0.1051,133.872,0.2685,81.182
56,10416,4,2048,51200,256,1,1,1,34.871,148.885,86.289,62.663,125.659,149.677,159.139,142.79,0.1408,55.452,0.0922,154.263,0.233,94.543
56,10472,4,2048,51200,256,1,1,1,25.913,114.325,57.341,46.541,110.441,134.818,158.547,144.717,0.1649,47.84,0.0986,145.723,0.2636,84.474
56,10528,4,2048,51200,256,1,1,1,38.767,147.075,70.023,109.361,160.554,149.333,142.075,157.095,0.1311,60.81,0.0998,145.614,0.2308,97.463
56,10584,4,2048,51200,256,1,1,1,21.477,132.951,44.813,60.953,130.86,133.806,141.977,157.292,0.1587,50.733,0.1066,137.771,0.2653,85.699
56,10640,4,2048,51200,256,1,1,1,37.182,148.917,89.954,62.911,125.283,126.809,158.355,158.84,0.1372,59.276,0.1054,140.837,0.2426,94.702
56,10696,4,2048,51200,256,1,1,1,26.053,117.171,56.586,46.784,112.487,110.725,158.634,159.095,0.1626,50.52,0.115,130.419,0.2776,83.613
56,10752,4,2048,51200,256,1,1,1,45.053,132.343,75.521,117.254,127.735,154.762,154.273,159.003,0.1384,59.974,0.0981,154.517,0.2364,99.189
56,10808,4,2048,51200,256,1,1,1,29.387,134.264,44.926,51.318,131.826,121.476,138.146,157.674,0.1546,54.208,0.1184,129.276,0.273,86.77
56,10864,4,2048,51200,256,1,1,1,37.804,149.368,85.013,91.006,126.976,149.917,157.292,139.838,0.1468,57.65,0.1008,153.516,0.2476,96.668
56,10920,4,2048,51200,256,1,1,1,29.557,133.42,56.622,63.831,121.225,134.467,156.082,140.094,0.1624,52.621,0.1082,144.471,0.2706,89.339
56,10976,4,2048,51200,256,1,1,1,37.556,150.316,105.47,116.56,162.946,149.963,141.232,158.444,0.1359,63.525,0.1086,145.467,0.2444,99.915
56,11032,4,2048,51200,256,1,1,1,23.085,133.415,46.714,64.236,130.39,117.146,137.778,139.564,0.1722,50.619,0.126,126.627,0.2982,82.732
56,11088,4,2048,51200,256,1,1,1,36.413,149.286,93.049,69.46,145.326,148.483,141.257,138.863,0.1511,58.244,0.1113,144.78,0.2624,94.948
56,11144,4,2048,51200,256,1,1,1,23.094,128.71,55.375,51.158,131.433,133.916,158.078,153.042,0.1704,52.142,0.1123,144.997,0.2827,89.016
56,11200,4,2048,51200,256,1,1,1,33.025,147.626,96.266,121.762,148.403,163.662,146.49,149.136,0.1484,60.477,0.1063,154.601,0.2547,99.776
56,11256,4,2048,51200,256,1,1,1,22.523,110.558,44.18,61.162,132.927,134.527,143.556,140.225,0.1875,48.302,0.1196,138.895,0.3071,83.571
56,11312,4,2048,51200,256,1,1,1,37.084,126.959,67.34,94.541,145.848,134.447,155.52,144.39,0.1598,57.245,0.1163,144.218,0.2761,93.885
56,11368,4,2048,51200,256,1,1,1,23.527,133.865,44.026,50.274,112.541,116.84,156.258,157.635,0.1754,52.624,0.1267,133.704,0.3021,86.623
56,11424,4,2048,51200,256,1,1,1,33.468,164.898,102.065,83.247,147.099,164.375,150.667,141.993,0.1522,61.235,0.1088,157.223,0.261,101.249
